id,name,theme,base_color,secondary_color,accent_style,neutral_tone,description,is_sunburst_exclusive,product_sku,created_at
c_csv_232_5856,Sunburst 039-5 Geri's lake,Canyon Slate & Earth Dust,#689FA8,#ABCACF,#43676D,#E8F0F1,Professional coordinating Sunburst color palette featuring 039-5 Geri's lake. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-OSPH-173,2026-06-10T18:33:15.856Z
c_csv_233_5856,Sunburst 039-6 Fraser Fir,Canyon Slate & Earth Dust,#3D5F65,#94A7AA,#273D41,#E1E7E7,Professional coordinating Sunburst color palette featuring 039-6 Fraser Fir. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PAIN-177,2026-06-10T18:33:15.856Z
c_csv_234_5856,Sunburst 040-1 Little Precious,Canyon Slate & Earth Dust,#D2E9E9,#E6F2F2,#889797,#F8FBFB,Professional coordinating Sunburst color palette featuring 040-1 Little Precious. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PAIN-178,2026-06-10T18:33:15.856Z
c_csv_235_5856,Sunburst 040-2 Sapphire Mist,Canyon Slate & Earth Dust,#BFE4E6,#DBF0F1,#7C9495,#F5FAFB,Professional coordinating Sunburst color palette featuring 040-2 Sapphire Mist. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PLAS-180,2026-06-10T18:33:15.856Z
c_csv_236_5856,Sunburst 040-3 Seaside Vista,Canyon Slate & Earth Dust,#A6DAE1,#CEEAEE,#6B8D92,#F1F9FA,Professional coordinating Sunburst color palette featuring 040-3 Seaside Vista. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-RED-188,2026-06-10T18:33:15.856Z
c_csv_237_5856,Sunburst 040-4 It's Clear to See,Canyon Slate & Earth Dust,#8BD1DD,#BFE5EC,#5A878F,#EDF8F9,Professional coordinating Sunburst color palette featuring 040-4 It's Clear to See. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TEST-199,2026-06-10T18:33:15.856Z
c_csv_238_5856,Sunburst 040-5 Iroquois Falls,Canyon Slate & Earth Dust,#4FB0C3,#9ED3DE,#33727E,#E4F3F6,Professional coordinating Sunburst color palette featuring 040-5 Iroquois Falls. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-THIN-201,2026-06-10T18:33:15.856Z
c_csv_239_5856,Sunburst 040-6 Deep Sea Depths,Canyon Slate & Earth Dust,#335867,#8EA3AB,#213942,#E0E5E8,Professional coordinating Sunburst color palette featuring 040-6 Deep Sea Depths. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TOUC-202,2026-06-10T18:33:15.856Z
c_csv_240_5856,Sunburst 041-1 Steller Light,Canyon Slate & Earth Dust,#E2F0EA,#EFF6F3,#929C98,#FAFCFB,Professional coordinating Sunburst color palette featuring 041-1 Steller Light. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TRAF-203,2026-06-10T18:33:15.856Z
c_csv_241_5856,Sunburst 041-2 Real Rain Drop,Canyon Slate & Earth Dust,#C9E9E8,#E1F2F2,#829796,#F6FBFB,Professional coordinating Sunburst color palette featuring 041-2 Real Rain Drop. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TRAF-205,2026-06-10T18:33:15.856Z
c_csv_242_5856,Sunburst 041-3 Heavenly Angels,Canyon Slate & Earth Dust,#9EDEE1,#C9ECEE,#669092,#F0FAFA,Professional coordinating Sunburst color palette featuring 041-3 Heavenly Angels. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TROP-206,2026-06-10T18:33:15.856Z
c_csv_243_5856,Sunburst 041-4 Dolphine Bay,Canyon Slate & Earth Dust,#6DCAD2,#AEE1E6,#468388,#E9F7F8,Professional coordinating Sunburst color palette featuring 041-4 Dolphine Bay. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TROP-207,2026-06-10T18:33:15.856Z
c_csv_244_5856,Sunburst 041-5 Island Magic,Canyon Slate & Earth Dust,#2CB3BF,#8AD5DB,#1C747C,#DFF3F5,Professional coordinating Sunburst color palette featuring 041-5 Island Magic. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-UB5G-208,2026-06-10T18:33:15.856Z
c_csv_245_5856,Sunburst 041-6 Dulce,Canyon Slate & Earth Dust,#009CA9,#72C8CF,#00656D,#D8F0F2,Professional coordinating Sunburst color palette featuring 041-6 Dulce. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-UBTA-209,2026-06-10T18:33:15.856Z
c_csv_246_5856,Sunburst 042-1 Gentle Waterfall,Canyon Slate & Earth Dust,#D6ECE7,#E8F4F1,#8B9996,#F8FCFB,Professional coordinating Sunburst color palette featuring 042-1 Gentle Waterfall. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-UBTA-210,2026-06-10T18:33:15.856Z
c_csv_247_5856,Sunburst 042-2 Watery Blue,Canyon Slate & Earth Dust,#C8E8E5,#E0F2F0,#829694,#F6FBFB,Professional coordinating Sunburst color palette featuring 042-2 Watery Blue. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ZEAL-216,2026-06-10T18:33:15.856Z
c_csv_248_5856,Sunburst 042-3 Surf's Up,Canyon Slate & Earth Dust,#AADCDD,#D0EBEC,#6E8F8F,#F2F9F9,Professional coordinating Sunburst color palette featuring 042-3 Surf's Up. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-101,2026-06-10T18:33:15.856Z
c_csv_249_5856,Sunburst 042-4 Tropical Waters,Canyon Slate & Earth Dust,#7CC1C7,#B6DCE0,#507D81,#EBF5F6,Professional coordinating Sunburst color palette featuring 042-4 Tropical Waters. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-102,2026-06-10T18:33:15.856Z
c_csv_250_5856,Sunburst 042-5 Turquiose Tear Drops,Canyon Slate & Earth Dust,#56ABB2,#A2D0D4,#376F73,#E5F2F3,Professional coordinating Sunburst color palette featuring 042-5 Turquiose Tear Drops. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-103,2026-06-10T18:33:15.856Z
c_csv_251_5856,Sunburst 042-6 Sweet Water,Canyon Slate & Earth Dust,#276065,#88A7AA,#193E41,#DEE7E7,Professional coordinating Sunburst color palette featuring 042-6 Sweet Water. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3001-105,2026-06-10T18:33:15.856Z
c_csv_252_5856,Sunburst 043-1 Just Barely,Canyon Slate & Earth Dust,#D0EBE7,#E5F4F1,#879896,#F7FCFB,Professional coordinating Sunburst color palette featuring 043-1 Just Barely. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3211-106,2026-06-10T18:33:15.856Z
c_csv_253_5856,Sunburst 043-2 Iced Aqua,Canyon Slate & Earth Dust,#C1E6E4,#DCF1F0,#7D9594,#F5FBFA,Professional coordinating Sunburst color palette featuring 043-2 Iced Aqua. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3215-107,2026-06-10T18:33:15.856Z
c_csv_254_5856,Sunburst 043-3 Cool Tradewinds,Canyon Slate & Earth Dust,#8ED3D4,#C0E6E7,#5C8989,#EEF8F8,Professional coordinating Sunburst color palette featuring 043-3 Cool Tradewinds. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3221-108,2026-06-10T18:33:15.856Z
c_csv_255_5856,Sunburst 043-4 Endless Summer,Canyon Slate & Earth Dust,#4EADB1,#9DD1D4,#327073,#E4F2F3,Professional coordinating Sunburst color palette featuring 043-4 Endless Summer. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3225-109,2026-06-10T18:33:15.856Z
c_csv_256_5856,Sunburst 043-5 Escape the Everyday,Canyon Slate & Earth Dust,#2A9497,#89C4C5,#1B6062,#DFEEEF,Professional coordinating Sunburst color palette featuring 043-5 Escape the Everyday. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3PCP-111,2026-06-10T18:33:15.856Z
c_csv_257_5856,Sunburst 043-6 Emerald Bay,Canyon Slate & Earth Dust,#156A6D,#7EADAE,#0D4446,#DBE8E9,Professional coordinating Sunburst color palette featuring 043-6 Emerald Bay. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400C-114,2026-06-10T18:33:15.856Z
c_csv_258_5856,Sunburst 044-1 Muted Melody,Canyon Slate & Earth Dust,#E0EBE6,#EDF4F1,#919895,#FAFCFB,Professional coordinating Sunburst color palette featuring 044-1 Muted Melody. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400C-115,2026-06-10T18:33:15.856Z
c_csv_259_5856,Sunburst 044-2 Faraway Clouds,Canyon Slate & Earth Dust,#D4E4E1,#E7F0EE,#899492,#F8FAFA,Professional coordinating Sunburst color palette featuring 044-2 Faraway Clouds. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400W-116,2026-06-10T18:33:15.856Z
c_csv_260_5856,Sunburst 044-3 South Bay,Canyon Slate & Earth Dust,#B8D4D2,#D7E7E6,#778988,#F4F8F8,Professional coordinating Sunburst color palette featuring 044-3 South Bay. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400W-117,2026-06-10T18:33:15.856Z
c_csv_261_5856,Sunburst 044-4 Ocean View,Canyon Slate & Earth Dust,#95B5B8,#C4D6D7,#607577,#EFF3F4,Professional coordinating Sunburst color palette featuring 044-4 Ocean View. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-421C-118,2026-06-10T18:33:15.856Z
c_csv_262_5856,Sunburst 044-5 Dusty Teal Haze,Canyon Slate & Earth Dust,#587E80,#A3B8B9,#395153,#E5EBEB,Professional coordinating Sunburst color palette featuring 044-5 Dusty Teal Haze. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-421C-119,2026-06-10T18:33:15.856Z
c_csv_263_5856,Sunburst 044-6 Poseidon's Deep,Canyon Slate & Earth Dust,#445C5C,#98A5A5,#2C3B3B,#E2E6E6,Professional coordinating Sunburst color palette featuring 044-6 Poseidon's Deep. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4221-120,2026-06-10T18:33:15.856Z
c_csv_264_5856,Sunburst 045-1 Moonlight Serenade,Canyon Slate & Earth Dust,#E4EAE4,#F0F3F0,#949894,#FAFBFA,Professional coordinating Sunburst color palette featuring 045-1 Moonlight Serenade. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-422W-121,2026-06-10T18:33:15.856Z
c_csv_265_5856,Sunburst 045-2 Schooner Bay,Canyon Slate & Earth Dust,#CBE0DA,#E2EDEA,#83918D,#F7FAF9,Professional coordinating Sunburst color palette featuring 045-2 Schooner Bay. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4231-122,2026-06-10T18:33:15.856Z
c_csv_266_5857,Sunburst 045-3 Shower of Spring,Canyon Slate & Earth Dust,#B5D3CE,#D6E6E4,#758985,#F3F8F7,Professional coordinating Sunburst color palette featuring 045-3 Shower of Spring. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-423W-123,2026-06-10T18:33:15.857Z
c_csv_267_5857,Sunburst 045-4 Seashore Dream,Canyon Slate & Earth Dust,#A0C5C1,#CADFDC,#68807D,#F0F6F5,Professional coordinating Sunburst color palette featuring 045-4 Seashore Dream. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4231-124,2026-06-10T18:33:15.857Z
c_csv_268_5857,Sunburst 045-5 Shell Creek,Canyon Slate & Earth Dust,#729797,#B1C5C5,#4A6262,#E9EFEF,Professional coordinating Sunburst color palette featuring 045-5 Shell Creek. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-5GAL-126,2026-06-10T18:33:15.857Z
c_csv_269_5857,Sunburst 045-6 Provence Port,Canyon Slate & Earth Dust,#355051,#8F9E9F,#223434,#E0E4E4,Professional coordinating Sunburst color palette featuring 045-6 Provence Port. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-621-127,2026-06-10T18:33:15.857Z
c_csv_270_5857,Sunburst 046-1 Gentle Hush,Canyon Slate & Earth Dust,#E4EDE6,#F0F5F1,#949A95,#FAFCFB,Professional coordinating Sunburst color palette featuring 046-1 Gentle Hush. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-622-128,2026-06-10T18:33:15.857Z
c_csv_271_5857,Sunburst 046-2 Fresh as Spring,Canyon Slate & Earth Dust,#DBECE4,#EBF4F0,#8E9994,#F9FCFA,Professional coordinating Sunburst color palette featuring 046-2 Fresh as Spring. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-6225-129,2026-06-10T18:33:15.857Z
c_csv_272_5857,Sunburst 046-3 Misty Teal,Canyon Slate & Earth Dust,#BDDFD9,#DAEDEA,#7A908D,#F5FAF9,Professional coordinating Sunburst color palette featuring 046-3 Misty Teal. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8211-130,2026-06-10T18:33:15.857Z
c_csv_273_5857,Sunburst 046-4 Your's Always,Canyon Slate & Earth Dust,#94C5C2,#C4DFDD,#60807E,#EEF6F5,Professional coordinating Sunburst color palette featuring 046-4 Your's Always. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8215-131,2026-06-10T18:33:15.857Z
c_csv_274_5857,Sunburst 046-5 Wide Horizon's,Canyon Slate & Earth Dust,#64A19D,#A9CBC9,#416866,#E7F0F0,Professional coordinating Sunburst color palette featuring 046-5 Wide Horizon's. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8231-132,2026-06-10T18:33:15.857Z
c_csv_275_5857,Sunburst 046-6 Undersea Garden,Canyon Slate & Earth Dust,#2C5D5F,#8AA5A7,#1C3C3D,#DFE6E7,Professional coordinating Sunburst color palette featuring 046-6 Undersea Garden. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8235-133,2026-06-10T18:33:15.857Z
c_csv_276_5857,Sunburst 047-1 Touch of Green,Canyon Slate & Earth Dust,#DDEEE6,#ECF5F1,#8F9A95,#F9FCFB,Professional coordinating Sunburst color palette featuring 047-1 Touch of Green. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900C-134,2026-06-10T18:33:15.857Z
c_csv_277_5857,Sunburst 047-2 Secret Dream,Canyon Slate & Earth Dust,#CFE7E9,#E4F1F2,#869697,#F7FBFB,Professional coordinating Sunburst color palette featuring 047-2 Secret Dream. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900W-135,2026-06-10T18:33:15.857Z
c_csv_278_5857,Sunburst 047-3 Green Flight,Canyon Slate & Earth Dust,#BEE0D8,#DBEDE9,#7B918C,#F5FAF9,Professional coordinating Sunburst color palette featuring 047-3 Green Flight. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900C-136,2026-06-10T18:33:15.857Z
c_csv_279_5857,Sunburst 047-4 The Meadowlands,Canyon Slate & Earth Dust,#8FBFB9,#C1DBD8,#5C7C78,#EEF5F4,Professional coordinating Sunburst color palette featuring 047-4 The Meadowlands. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900W-137,2026-06-10T18:33:15.857Z
c_csv_280_5857,Sunburst 047-5 Green Hills,Canyon Slate & Earth Dust,#70A9A3,#B0CFCC,#486D69,#E9F2F1,Professional coordinating Sunburst color palette featuring 047-5 Green Hills. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ADDC-139,2026-06-10T18:33:15.857Z
c_csv_281_5857,Sunburst 047-6 Mercedes,Canyon Slate & Earth Dust,#385C58,#91A5A3,#243B39,#E1E6E5,Professional coordinating Sunburst color palette featuring 047-6 Mercedes. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ADDC-140,2026-06-10T18:33:15.857Z
c_csv_282_5857,Sunburst 048-1 On Cloud Nine,Canyon Slate & Earth Dust,#E1F3EB,#EEF8F4,#929D98,#FAFDFC,Professional coordinating Sunburst color palette featuring 048-1 On Cloud Nine. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-CAME-143,2026-06-10T18:33:15.857Z
c_csv_283_5857,Sunburst 048-2 Nuance,Canyon Slate & Earth Dust,#C3EDE2,#DEF5EF,#7E9A92,#F6FCFA,Professional coordinating Sunburst color palette featuring 048-2 Nuance. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-CAME-144,2026-06-10T18:33:15.857Z
c_csv_284_5857,Sunburst 048-3 Morning Delight,Canyon Slate & Earth Dust,#A1E5D8,#CBF0E9,#68948C,#F0FBF9,Professional coordinating Sunburst color palette featuring 048-3 Morning Delight. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-FILL-160,2026-06-10T18:33:15.857Z
c_csv_285_5857,Sunburst 048-4 Crystalyn,Canyon Slate & Earth Dust,#84DDCE,#BBECE4,#558F85,#ECF9F7,Professional coordinating Sunburst color palette featuring 048-4 Crystalyn. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-FILL-161,2026-06-10T18:33:15.857Z
c_csv_286_5857,Sunburst 048-5 Pacific Panorama,Canyon Slate & Earth Dust,#37C5B0,#91DFD3,#238072,#E1F6F3,Professional coordinating Sunburst color palette featuring 048-5 Pacific Panorama. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-GALL-164,2026-06-10T18:33:15.857Z
c_csv_287_5857,Sunburst 048-6 Jolt of Spring,Canyon Slate & Earth Dust,#008B74,#72BFB2,#005A4B,#D8EDEA,Professional coordinating Sunburst color palette featuring 048-6 Jolt of Spring. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-META-166,2026-06-10T18:33:15.857Z
c_csv_288_5857,Sunburst 049-1 Frosted Windowpane,Canyon Slate & Earth Dust,#DEF2E9,#ECF7F2,#909D97,#FAFDFB,Professional coordinating Sunburst color palette featuring 049-1 Frosted Windowpane. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-META-167,2026-06-10T18:33:15.857Z
c_csv_289_5857,Sunburst 049-2 Emerald Ice,Canyon Slate & Earth Dust,#C2EADF,#DDF3ED,#7E9890,#F5FBFA,Professional coordinating Sunburst color palette featuring 049-2 Emerald Ice. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXM-168,2026-06-10T18:33:15.857Z
c_csv_290_5857,Sunburst 049-3 Placid Pond,Canyon Slate & Earth Dust,#ACE2D7,#D1EFE9,#6F928B,#F2FAF9,Professional coordinating Sunburst color palette featuring 049-3 Placid Pond. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXM-169,2026-06-10T18:33:15.857Z
c_csv_291_5857,Sunburst 049-4 Taffeta Shine,Canyon Slate & Earth Dust,#83CDC0,#BAE3DC,#55857C,#ECF7F5,Professional coordinating Sunburst color palette featuring 049-4 Taffeta Shine. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXN-170,2026-06-10T18:33:15.857Z
